FIPS_Code,Employed_2020,Median_Household_Income_2020,Unemployment_rate_2020,"Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",BIRTHS_2020,DEATHS_2020,DOMESTIC_MIG_2020,GQ_ESTIMATES_BASE_2020,INTERNATIONAL_MIG_2020,NATURAL_CHG_2020,NET_MIG_2020,Anxiety_Score_2020,Depression_Score_2020,State_Name,Region
32005,20175,91960,9,37.51497082,24.1750121,6.258440996,32.05157608,85,140,102,223,0,-55,102,2.672281316,2.759491756,Nevada,West
32007,24606,88757,6,36.77247921,32.90379725,12.7860796,17.53764393,161,94,-97,648,0,67,-97,2.636868284,2.706218823,Nevada,West
32019,20664,74741,9,38.21813642,32.24605607,12.33004199,17.20576552,153,182,281,255,0,-29,281,2.615327955,2.634554329,Nevada,West
32023,15639,51933,10.2,38.46525097,35.51640927,13.34459459,12.67374517,93,216,565,1293,0,-123,565,2.585951154,2.745983211,Nevada,West
32031,228136,80245,8.2,32.03495681,23.4710016,11.31114111,33.18290048,1241,1090,1037,7263,5,151,1042,2.625140061,2.689722295,Nevada,West
32510,23415,62859,8.7,37.3093979,27.27833242,10.90611587,24.50615381,135,221,122,3427,0,-86,122,2.589600642,2.696822124,Nevada,West
33001,28824,77531,7,31.70606793,29.52636539,6.192895481,32.5746712,123,204,158,975,0,-81,158,2.529471698,2.626666562,New Hampshire,Northeast
33005,37222,76227,6.2,27.31287899,31.3603041,6.011403747,35.31541316,154,187,114,4136,0,-33,114,2.558842522,2.656884558,New Hampshire,Northeast
33009,45149,81205,5.9,23.24276791,25.81417915,6.105585542,44.8374674,169,220,109,7444,5,-51,114,2.539595274,2.596189618,New Hampshire,Northeast
33011,223541,96415,7,26.77104167,25.59428178,7.014328339,40.62034821,1022,1107,-158,8385,60,-85,-98,2.550701944,2.641288264,New Hampshire,Northeast
33013,77741,84898,5.8,27.42945869,28.20581464,6.284913708,38.07981296,326,370,236,8198,12,-44,248,2.531997847,2.629903221,New Hampshire,Northeast
33015,173201,107445,7,26.32501542,24.99882996,3.895590019,44.7805646,680,756,428,2373,9,-76,437,2.52101003,2.603069403,New Hampshire,Northeast
33017,68752,82845,6.3,30.01717769,26.1448989,5.343048648,38.49487476,304,309,145,8545,2,-5,147,2.544221384,2.629661519,New Hampshire,Northeast
34001,102446,76108,17.1,25.5560166,32.13900415,11.1436722,31.16130705,693,952,-154,5676,3,-259,-151,2.573594068,2.647736746,New Jersey,Northeast
34003,449064,113885,9.2,20.23696312,20.06210109,7.085893234,52.61504256,2202,3583,-914,10591,127,-1381,-787,2.554207596,2.613567642,New Jersey,Northeast
34005,219308,100188,7.9,26.29255306,26.11125834,5.599959043,41.99622955,1057,1508,107,11588,6,-451,113,2.558630833,2.612791033,New Jersey,Northeast
34007,237908,81372,9.7,25.45804516,29.10117255,10.16523821,35.27554408,1421,1714,-256,6450,17,-293,-239,2.583198552,2.645176694,New Jersey,Northeast
34009,39457,80845,13.7,25.53915223,31.65229845,5.361225108,37.44732421,196,398,-34,1462,4,-202,-30,2.585297649,2.626778131,New Jersey,Northeast
34011,61223,60892,10.4,24.19530188,39.13414871,18.72840225,17.94214716,424,538,-326,10729,3,-114,-323,2.61510317,2.652493538,New Jersey,Northeast
34013,343775,74747,11.2,21.24280367,27.66585415,13.20340007,37.88794211,2439,3606,-1870,25727,169,-1167,-1701,2.598249155,2.644129928,New Jersey,Northeast
34015,142271,97851,8.9,27.12149042,31.09181556,6.003673576,35.78302044,674,903,432,7746,2,-229,434,2.544793256,2.608104325,New Jersey,Northeast
34017,335061,82361,10.2,17.29384082,22.69232488,12.11083758,47.90299672,2381,2478,-3062,8195,186,-97,-2876,2.564757226,2.622822434,New Jersey,Northeast
34019,61260,137334,6.9,20.36538298,18.93926542,4.195648486,56.49970311,268,390,-49,3595,0,-122,-49,2.544703203,2.614354769,New Jersey,Northeast
34021,195728,94832,7.2,20.49559009,24.52982133,10.07440402,44.90018457,1014,1327,-606,19502,30,-313,-576,2.557258564,2.614954437,New Jersey,Northeast
34023,409340,102073,8.5,20.80356887,23.36949663,10.69938696,45.12754754,2233,2891,-1328,22968,113,-658,-1215,2.57171452,2.617325779,New Jersey,Northeast
34025,307993,117699,8.5,22.21665997,21.36717232,5.814895565,50.60127215,1468,2251,-119,6891,5,-783,-114,2.552315824,2.610836603,New Jersey,Northeast
34027,241666,131562,7.5,18.90535868,18.95448286,4.89282373,57.24733474,1161,1869,-252,8526,31,-708,-221,2.561247876,2.606512938,New Jersey,Northeast
34029,263012,81152,9.1,26.56188704,33.08381458,6.658090885,33.6962075,2363,2756,1649,6945,5,-393,1654,2.578340415,2.633025106,New Jersey,Northeast
34031,222385,78779,12.1,21.11871357,33.67745986,14.89275923,30.31106734,1613,2121,-1198,10479,86,-508,-1112,2.615838157,2.664819452,New Jersey,Northeast
34033,27781,76005,9.2,27.46511474,38.64823755,9.908956639,23.97769107,167,258,84,816,0,-91,84,2.561755054,2.65774166,New Jersey,Northeast
34035,161076,134735,7.5,18.52497382,17.97345509,6.15057934,57.35099175,761,1141,-284,4061,34,-380,-250,2.567180527,2.626560441,New Jersey,Northeast
34037,69295,111308,9,27.7577983,27.69155058,4.578664446,39.97198667,327,547,-99,1258,0,-220,-99,2.556288984,2.622981995,New Jersey,Northeast
34039,258049,96483,9.5,20.99432095,26.71767061,13.72420998,38.56379846,1626,2305,-1123,5520,80,-679,-1043,2.587662038,2.644253621,New Jersey,Northeast
34041,52883,97729,8.2,26.76232377,30.79442056,6.013148685,36.43010699,234,430,41,1670,0,-196,41,2.540122507,2.622226159,New Jersey,Northeast
35001,302519,65034,7.6,30.66086902,22.30530317,9.590970826,37.44285699,1608,1699,234,11174,75,-91,309,2.628168466,2.685726941,New Mexico,West
35005,25396,47855,7.6,35.19016885,27.55245421,19.05737217,18.20000476,177,188,-14,2101,1,-11,-13,2.663532807,2.671566533,New Mexico,West
35009,20702,52463,5.2,34.27483232,26.59004348,17.8435404,21.29158381,216,111,-167,833,6,105,-161,2.575344153,2.650442786,New Mexico,West
35013,88977,52011,7.8,28.41510612,22.84071188,17.34546432,31.39871768,560,473,329,4605,36,87,365,2.65061814,2.684075774,New Mexico,West
35015,30794,65063,6.5,37.19636008,27.28936352,15.69276278,19.82151362,199,135,-63,945,1,64,-62,2.7537153,2.807690139,New Mexico,West
35017,10738,47099,8.4,33.96016091,26.95197014,10.33780837,28.75006058,59,101,56,661,0,-42,56,2.574211364,2.674619946,New Mexico,West
35025,25917,59194,10.4,27.69216699,32.61237368,24.41812611,15.27733321,277,137,15,2104,6,140,21,2.744872543,2.739086461,New Mexico,West
35028,9413,139217,3.5,19.89354152,10.17033357,1.689141235,68.24698368,36,37,-7,65,2,-1,-5,2.530057327,2.624157796,New Mexico,West
35029,8576,38796,15.3,26.1167125,35.06263367,24.09410327,14.72655057,99,80,7,788,1,19,8,2.632942561,2.588906271,New Mexico,West
35031,21198,43720,9.8,31.82704667,36.59190639,19.11927663,12.46177031,227,345,-192,875,0,-118,-192,2.743387768,2.672290594,New Mexico,West
35035,23128,52787,7.9,36.67350133,29.02308354,12.70807152,21.59534361,210,186,-25,3651,7,24,-18,2.700159478,2.760300699,New Mexico,West
35041,7342,47854,5.8,35.0950808,29.44379966,14.11481118,21.34630837,52,28,-61,1034,0,24,-61,2.662570386,2.671734814,New Mexico,West
35043,61017,82862,7.9,34.43726036,24.7810315,7.386662657,33.39504549,310,334,478,1050,3,-24,481,2.631721775,2.664758515,New Mexico,West
35045,45109,51898,9.4,39.44633656,30.35293237,13.554649,16.64608206,344,440,-205,1305,1,-96,-204,2.582976643,2.654217362,New Mexico,West
35047,9579,47675,7.7,33.67305954,25.8058038,14.28356261,26.23757405,51,82,-40,1059,0,-31,-40,2.527601606,2.732086742,New Mexico,West
35049,65291,72836,7.7,27.14848684,20.12917025,8.55689722,44.1654457,273,352,302,2661,11,-79,313,2.562744116,2.637380688,New Mexico,West
35051,3697,40420,8.7,38.59363113,35.25703728,9.814150636,16.33518096,24,66,36,174,0,-42,36,2.596749844,2.743291767,New Mexico,West
35055,13034,48462,10.9,29.82521941,26.46838197,6.646163079,37.06023554,58,73,-17,234,1,-15,-16,2.688869455,2.742775284,New Mexico,West
35061,27772,53275,7.7,33.77388685,31.33578085,14.08076814,20.80956415,191,189,149,2001,6,2,155,2.640389014,2.692426823,New Mexico,West
36001,148570,76997,6.9,26.42135127,21.58283857,6.842307981,45.15350218,765,861,-729,16738,18,-96,-711,2.538302491,2.610995266,New York,Northeast
36003,17943,55466,7.8,32.02416918,35.03860356,8.375293723,24.56193353,127,124,1049,4502,0,3,1049,2.185790027,2.621189714,New York,Northeast
36005,514858,45864,16,24.93919882,28.40430625,24.70036561,21.95612932,4391,7099,-8289,52840,294,-2708,-7995,2.584120025,2.576667195,New York,Northeast
36007,76645,60533,8.3,30.84963325,29.57518337,8.988386308,30.58679707,424,570,-392,11717,6,-146,-386,2.568946861,2.648842675,New York,Northeast
36009,30661,52383,9.1,28.42942722,40.11754257,10.7791447,20.67388552,220,218,-62,2742,0,2,-62,2.562072463,2.622499275,New York,Northeast
36011,33395,64129,7.6,33.98995962,31.05969661,11.07170141,23.87864237,186,214,-85,3633,0,-28,-85,2.602797147,2.665044409,New York,Northeast
36013,49387,55644,8.5,31.88631717,32.98993527,10.02631965,25.0974279,323,361,-225,5027,1,-38,-224,2.577705242,2.655255703,New York,Northeast
36015,32996,56664,8.4,31.05796209,32.94155889,9.115171423,26.8853076,206,237,-389,3845,0,-31,-389,2.567527576,2.648024687,New York,Northeast
36017,20716,60755,6.6,28.28920088,41.26236597,11.27006694,19.17836621,119,164,-103,831,0,-45,-103,2.693261184,2.783286445,New York,Northeast
36019,33432,65272,7.7,28.91539933,32.45423914,11.80948912,26.82087242,150,192,-104,5624,0,-42,-104,2.536764947,2.626297165,New York,Northeast
36021,29126,83533,6,25.3835602,28.04051915,8.483697373,38.09222328,115,216,-48,1746,0,-101,-48,2.560614237,2.631699979,New York,Northeast
36023,21093,58274,7.7,30.84137742,31.73820771,9.088108441,28.33230643,137,125,-78,3857,1,12,-77,2.616858541,2.662835511,New York,Northeast
36025,17692,61424,7,26.62002834,37.09857371,9.58598438,26.69541356,109,143,-51,2083,0,-34,-51,2.53592927,2.610146745,New York,Northeast
36027,134383,90740,7.3,27.01248936,25.069543,8.192355,39.72561264,669,810,-858,18475,0,-141,-858,2.603092301,2.677214496,New York,Northeast
36029,405707,69888,9.2,29.66755456,25.84115256,7.564461221,36.92683166,2416,3042,-1401,27279,55,-626,-1346,2.56890727,2.64461844,New York,Northeast
36033,17955,59192,8,29.66071322,33.88985126,12.67845409,23.77098142,122,121,-92,3961,0,1,-92,2.517264643,2.595568599,New York,Northeast
36035,21075,61512,8.3,31.47536688,35.86477987,11.50419287,21.15566038,113,181,-151,1509,0,-68,-151,2.532767951,2.594790926,New York,Northeast
36037,27513,68973,7.1,32.25126879,36.67767883,7.457148329,23.61390405,157,160,-84,2041,0,-3,-84,2.519498588,2.617440311,New York,Northeast
36039,18984,71433,8,27.13383525,32.73489424,11.19936019,28.93191032,110,131,-142,3122,0,-21,-142,2.428352615,2.560333936,New York,Northeast
36043,25851,62197,7.9,35.05918539,34.02460621,8.299934756,22.61627365,143,174,-79,1317,0,-31,-79,2.597250501,2.652499815,New York,Northeast
36045,40513,58763,8.4,33.54679671,32.08247367,8.696176415,25.6745532,495,244,-810,6871,6,251,-804,2.588636636,2.656597519,New York,Northeast
36047,1052319,73244,12.5,18.72805051,24.12979549,15.81623574,41.32591826,8395,11048,-14297,45983,255,-2653,-14042,2.568727466,2.611963248,New York,Northeast
36051,28277,75077,6.8,30.63607375,31.34335515,7.422858376,30.59771272,144,141,-224,4586,0,3,-224,2.627088431,2.674368909,New York,Northeast
36053,30557,69851,7.5,31.46335641,33.80064672,6.718895809,28.01710107,146,157,-78,4923,0,-11,-78,2.478312113,2.59006738,New York,Northeast
36055,336893,68169,8.2,27.7097329,22.88898813,8.224741308,41.17653766,1941,2014,-1754,27671,32,-73,-1722,2.559912271,2.639771273,New York,Northeast
36057,20618,58176,8.4,32.6019633,35.40668459,11.47598457,20.51536754,155,140,-61,1202,0,15,-61,2.605207159,2.638646124,New York,Northeast
36059,655369,135528,8,22.42935272,21.00272425,7.854121143,48.71380189,3362,5696,-2883,21734,54,-2334,-2829,2.553123094,2.555837752,New York,Northeast
36061,811056,95514,9.5,13.3596683,11.81075,10.82679852,64.00278318,3706,5457,-13387,77568,193,-1751,-13194,2.57906711,2.582758281,New York,Northeast
36063,89502,63565,10.1,32.44058945,32.42746729,7.968428097,27.16351516,502,751,-306,3913,0,-249,-306,2.579962206,2.663332065,New York,Northeast
36065,94725,63894,7.8,31.08965292,30.09197267,11.06815281,27.7502216,659,806,-789,11961,3,-147,-786,2.567129844,2.633267593,New York,Northeast
36067,206935,70939,8,29.21300915,24.39708581,8.255736615,38.13416842,1231,1294,-1997,19888,4,-63,-1993,2.579103445,2.646849879,New York,Northeast
36069,51990,76601,7,30.25051518,25.90436229,6.673784045,37.17133848,237,290,-80,4000,0,-53,-80,2.54560715,2.612434493,New York,Northeast
36071,172265,88532,8,29.41515358,28.0189613,10.32354852,32.2423366,1325,1163,-494,13741,3,162,-491,2.594276788,2.657016428,New York,Northeast
36073,16007,62900,8.1,28.07601276,41.14842383,13.27479162,17.50077179,102,149,-155,2125,0,-47,-155,2.597710991,2.680128655,New York,Northeast
36075,48538,59335,8.6,31.38968785,36.69268985,9.993400819,21.92422148,296,268,-141,4722,0,28,-141,2.558656819,2.644382184,New York,Northeast
36077,25275,68962,6.9,27.56942675,30.69808917,7.880254777,33.8522293,125,180,-103,5817,0,-55,-103,2.550358357,2.59640688,New York,Northeast
36079,47668,112167,7.2,24.91953506,24.80287847,6.733755921,43.54383055,215,294,12,2320,0,-79,12,2.599670481,2.653226285,New York,Northeast
36081,1000240,80180,12.4,21.81213646,25.61868659,17.30803093,35.26114602,6240,10534,-11650,35116,232,-4294,-11418,2.595078051,2.616754853,New York,Northeast
36083,76661,80040,6.7,29.9889795,25.46352215,7.275292043,37.2722063,398,412,-255,6955,0,-14,-255,2.553391823,2.647733973,New York,Northeast
36085,198280,91582,10.5,23.35558695,29.40517411,11.46370132,35.77553762,1297,1932,-603,7317,7,-635,-596,2.592708758,2.653829793,New York,Northeast
36087,144312,99839,7.7,23.95035332,21.62957707,12.30044968,42.11961993,1400,1356,-941,6483,5,44,-936,2.545690449,2.629553583,New York,Northeast
36089,40394,59451,7.9,30.70418183,33.76645268,10.88932279,24.6400427,277,250,-201,10883,0,27,-201,2.60063945,2.664992891,New York,Northeast
36091,113947,93341,6.4,26.07048806,24.39065418,5.772688778,43.76616898,509,512,225,3948,0,-3,225,2.553767546,2.62782923,New York,Northeast
36093,72431,74206,7.7,30.49711193,26.28735162,8.156638013,35.05889844,440,476,1494,4582,1,-36,1495,2.567587264,2.64793389,New York,Northeast
36101,39426,60558,7.9,30.83872137,34.93262433,8.207444559,26.02120974,237,280,-205,1463,0,-43,-205,2.580946581,2.654538981,New York,Northeast
36103,718094,119253,8.1,25.80418522,24.81767442,9.516339698,39.86180066,3913,5670,-2295,29776,84,-1757,-2211,2.56515823,2.576644149,New York,Northeast
36105,33513,63733,8.4,28.15767293,29.81115834,12.34554617,29.68562257,208,273,-94,4440,2,-65,-92,2.691694196,2.693943277,New York,Northeast
36109,46779,72025,5.8,20.30594661,16.32311344,4.121013103,59.24992685,176,155,-4791,14475,5,21,-4786,2.52252521,2.602056584,New York,Northeast
36111,80952,79340,7.7,26.72771264,27.96947701,8.252372976,37.05043737,360,541,-365,11370,0,-181,-365,2.62383465,2.702137538,New York,Northeast
36113,28911,69849,8.1,29.2376482,28.0297819,8.117185287,34.61538462,106,200,-45,1075,0,-94,-45,2.549657055,2.655694132,New York,Northeast
36115,25748,67013,6.9,29.21455092,39.87137553,9.684405941,21.22966761,141,181,-152,3021,0,-40,-152,2.606191836,2.682373285,New York,Northeast
36117,40589,70917,7.1,34.30214771,31.15860001,9.006914275,25.532338,234,219,-113,1197,0,15,-113,2.583420371,2.668524287,New York,Northeast
36119,448279,108037,8,18.92234962,17.92220906,10.64540836,52.51003296,2477,3751,-1866,24482,81,-1274,-1785,2.569032569,2.567020204,New York,Northeast
37001,73052,61034,7.1,32.10731101,28.72553277,11.4582003,27.70895592,437,486,594,6095,0,-49,594,2.57962896,2.63903736,North Carolina,South
37013,17598,54415,6.3,35.79264948,31.6998842,11.92174072,20.5857256,118,138,53,430,0,-20,53,2.733029531,2.675578886,North Carolina,South
37019,47121,73536,8.7,33.883889,26.22383582,6.670587032,33.22168814,221,416,1930,961,0,-195,1930,2.54478787,2.608359452,North Carolina,South
37021,122139,67906,8.2,24.99270319,22.68740446,7.695047565,44.62484479,583,740,382,8192,7,-157,389,2.554850514,2.644080781,North Carolina,South
37023,35731,60629,7.1,31.85427081,33.09705477,14.87781097,20.17086345,184,292,109,2861,0,-108,109,2.534868308,2.584614963,North Carolina,South
37025,99509,79649,6.8,29.28913592,24.86006613,8.189060425,37.66173752,646,444,1262,1811,2,202,1264,2.512483486,2.571999027,North Carolina,South
37027,31780,53586,7.8,32.51322615,31.68284623,17.21882651,18.5851011,183,255,22,1118,1,-72,23,2.676681497,2.752789159,North Carolina,South
37031,28347,67806,6.2,36.75483466,23.61140162,7.296202628,32.33756109,106,201,145,828,2,-95,147,2.59480134,2.658959271,North Carolina,South
37035,69544,63934,7.9,33.74514711,28.82018448,12.50121599,24.93345243,424,437,270,2850,2,-13,272,2.629941192,2.676258707,North Carolina,South
37037,32995,84516,5.3,24.34793158,18.03781564,9.613351588,48.0009012,196,209,456,802,0,-13,456,2.551379827,2.667188056,North Carolina,South
37045,43311,53170,7.7,32.56903282,33.8239121,12.53578141,21.07127367,262,323,354,2081,0,-61,354,2.544272575,2.613637768,North Carolina,South
37049,37123,63076,6.4,39.12683062,26.61828653,8.227047309,26.02783555,370,300,-431,3476,14,70,-417,2.578119827,2.619895637,North Carolina,South
37051,111805,58013,9.3,38.95733152,26.45322099,7.399905637,27.18954186,1304,761,111,14457,5,543,116,2.615016993,2.654320026,North Carolina,South
37055,17172,82052,9.8,30.0775357,22.34150791,4.771427569,42.80952882,80,84,137,266,1,-4,138,2.485600303,2.543598979,North Carolina,South
37057,71988,63590,6.9,34.50095254,32.47660068,12.30017394,20.72227284,425,529,357,1862,5,-104,362,2.577393088,2.653925226,North Carolina,South
37063,158074,79524,6.3,20.89402596,16.27503776,9.288325562,53.54261071,986,639,269,14363,62,347,331,2.57719297,2.631627399,North Carolina,South
37067,166480,62992,7.3,28.91742879,24.13229246,10.07775798,36.87252077,1071,934,358,10947,7,137,365,2.552076132,2.59858392,North Carolina,South
37069,28606,72415,6.7,33.94801685,29.32199348,12.33606232,24.39392735,184,167,573,1529,3,17,576,2.605538971,2.682536941,North Carolina,South
37071,98013,65430,7.9,33.08975219,28.99423359,11.94790346,25.96811075,649,643,563,3449,1,6,564,2.550733983,2.602590197,North Carolina,South
37077,27143,74120,5.7,31.91003539,30.67473456,13.38052289,24.03470716,130,161,73,4298,0,-31,73,2.715455876,2.859331958,North Carolina,South
37081,230345,63822,8.4,29.56123434,22.61506224,9.722025107,38.10167831,1496,1297,-1897,25498,50,199,-1847,2.598443135,2.63331161,North Carolina,South
37083,17614,44804,9,29.09697058,36.35309465,19.09262212,15.45731265,125,191,-34,1285,0,-66,-34,2.577313364,2.698448867,North Carolina,South
37085,47591,65242,7.4,35.78182465,28.95745603,11.3376518,23.92306752,455,319,1,3442,-1,136,0,2.583139761,2.602981583,North Carolina,South
37087,25920,62374,7.4,34.66218075,27.53972788,8.396284306,29.40180706,125,203,226,942,0,-78,226,2.565188455,2.554394516,North Carolina,South
37089,47671,65252,6.8,31.42423343,24.63069933,8.88376447,35.06130277,250,406,453,1346,0,-156,453,2.539660862,2.647065318,North Carolina,South
37097,81104,73446,7.2,30.7654284,27.1172858,8.78594967,33.33133613,443,465,1069,1720,4,-22,1073,2.511144901,2.579049874,North Carolina,South
37099,17663,58491,7.5,30.01427552,29.76088508,10.21770164,30.00713776,73,111,-672,4614,1,-38,-671,2.551193513,2.575895876,North Carolina,South
37101,91245,80612,6.2,34.33384602,27.51288872,10.52287625,27.63038901,606,442,1766,1718,8,164,1774,2.586356424,2.62620129,North Carolina,South
37105,23080,58244,7.9,36.6494657,26.87460042,14.86208786,21.61384601,206,168,101,1052,1,38,102,2.524739654,2.594379087,North Carolina,South
37107,25014,46410,6.1,33.97467824,32.6928622,17.52077381,15.81168576,156,205,-39,1377,1,-49,-38,2.589123846,2.549283126,North Carolina,South
37109,39845,78615,6.4,33.67397042,29.29325477,10.00583072,27.02694409,220,255,451,779,2,-35,453,2.604988887,2.658375277,North Carolina,South
37119,558343,80645,7.6,25.7895128,16.39698682,9.205017101,48.60848328,3524,1885,-509,17427,238,1639,-271,2.574754381,2.621551269,North Carolina,South
37125,36572,84458,7.2,31.84655713,19.97486758,7.265430764,40.91314452,290,314,624,1000,3,-24,627,2.543000729,2.611751001,North Carolina,South
37127,37891,55406,8.2,31.46935096,33.20612981,13.60126202,21.72325721,250,266,197,1623,0,-16,197,2.604063922,2.653124262,North Carolina,South
37129,109452,70995,7.1,30.77343197,18.02440326,6.435336321,44.76682844,516,543,655,5780,8,-27,663,2.551355717,2.619526256,North Carolina,South
37133,58076,62190,7.2,37.3215644,29.84805335,6.773035218,26.05734704,897,338,3047,24077,63,559,3110,2.630527841,2.666376852,North Carolina,South
37135,72017,87780,5.3,18.76105436,12.63814598,6.777862342,61.82293732,290,221,-4139,11429,10,69,-4129,2.528435497,2.585082577,North Carolina,South
37139,14868,59066,7.2,34.79177084,28.35202514,10.00071434,26.85548968,113,134,20,2478,1,-21,21,2.616277905,2.632928204,North Carolina,South
37147,79630,57319,6.7,32.38908619,24.6584738,9.086382171,33.86605784,448,380,24,5122,3,68,27,2.564635812,2.602312244,North Carolina,South
37151,58089,58037,7.2,31.33728773,34.99246151,16.04011268,17.63013807,388,478,356,1577,1,-90,357,2.554282742,2.617371889,North Carolina,South
37153,14656,44383,9,37.39163341,30.60066052,15.82152195,16.18618412,144,148,-38,962,0,-4,-38,2.432894298,2.517968123,North Carolina,South
37155,43916,39931,8.7,29.40965393,34.91308277,21.11796289,14.55930041,380,428,-166,3948,0,-48,-166,2.619750665,2.625865765,North Carolina,South
37157,34901,52494,8.2,33.64835895,34.61155228,15.61188442,16.12820435,245,332,168,964,1,-87,169,2.609322632,2.615761175,North Carolina,South
37159,57911,61105,7.9,34.21566522,32.32732527,11.93540198,21.52160753,408,462,321,4113,2,-54,323,2.572437781,2.622743497,North Carolina,South
37161,21499,53485,9.2,34.82842877,31.08467014,13.40274089,20.6841602,149,212,96,1188,0,-63,96,2.702768474,2.764184732,North Carolina,South
37163,25874,52248,5.8,32.72388436,35.7459454,15.70968067,15.82048957,189,163,-4,1156,2,26,-2,2.66079959,2.646208298,North Carolina,South
37167,26980,58642,6.2,35.79107687,31.64307472,12.86731769,19.69853073,136,210,216,2026,0,-74,216,2.583766046,2.657888543,North Carolina,South
37171,29471,49524,6.8,34.72627593,28.52212669,17.35031948,19.4012779,168,229,47,964,0,-61,47,2.763278761,2.706184549,North Carolina,South
37179,111959,95079,5.9,28.56438865,22.84986827,9.55831717,39.02742591,573,380,1018,2900,1,193,1019,2.533934621,2.585422356,North Carolina,South
37181,14850,49961,10,31.15337637,35.80875938,14.56290351,18.47496074,135,178,2,476,1,-43,3,2.556325774,2.541819172,North Carolina,South
37183,534103,97099,6.3,23.14772151,14.52538564,6.049982849,56.27691,3042,1553,-571,21152,145,1489,-426,2.550726006,2.621951146,North Carolina,South
37189,25317,57888,6.2,24.02628626,20.75332585,7.555698029,47.66468985,70,93,52,6988,1,-23,53,2.575607147,2.643687568,North Carolina,South
37191,46394,55635,6.3,34.66600352,30.40783534,13.59196062,21.33420053,356,411,-75,3947,5,-55,-70,2.599749206,2.63515092,North Carolina,South
37193,25530,48229,6.7,32.84267472,32.36459709,18.12501311,16.66771508,161,231,0,1049,1,-70,1,2.719839845,2.769400287,North Carolina,South
37195,30543,51535,8.7,29.92368951,34.23624841,15.57620887,20.26385322,233,278,33,965,0,-45,33,2.624377378,2.633100051,North Carolina,South
38015,48896,83111,4.2,33.75439647,22.71795256,4.805807079,38.7218439,308,208,14,4194,1,100,15,2.538938616,2.618465978,North Dakota,Midwest
38017,101236,70002,4.2,34.43400575,18.10997226,4.171101483,43.28492051,593,388,76,5757,17,205,93,2.522034781,2.616231007,North Dakota,Midwest
38035,35452,64914,4.4,37.28335069,21.27733426,4.278606965,37.16070809,229,142,-139,4227,2,87,-137,2.517759633,2.625970051,North Dakota,Midwest
38089,17063,86963,7,33.78751697,30.23364705,8.812099078,27.1667369,142,59,95,707,3,83,98,2.557066559,2.733598712,North Dakota,Midwest
38101,30118,72091,5.8,36.68609754,28.72994081,4.919988296,29.66397335,258,142,-133,1952,3,116,-130,2.577307651,2.62512465,North Dakota,Midwest
38105,20955,84145,9.4,33.22652606,33.67268303,9.357128372,23.74366254,199,43,73,516,2,156,75,2.511298447,2.577881635,North Dakota,Midwest
39003,43698,60384,8.6,31.71758515,40.74111972,7.607074989,19.93422014,293,284,-103,3533,0,9,-103,2.589641339,2.628328643,Ohio,Midwest
39005,24573,62037,6.5,25.4702805,43.41607302,9.049421193,22.06422529,136,133,13,1551,0,3,13,2.536027437,2.618677417,Ohio,Midwest
39007,40037,52468,8.3,29.3090379,42.23906706,12.48104956,15.97084548,261,312,-41,3342,0,-51,-41,2.591322477,2.637758435,Ohio,Midwest
39009,24340,48265,7.6,26.61935803,29.77418379,8.179992849,35.42646533,116,126,-52,8017,3,-10,-49,2.569118881,2.61503625,Ohio,Midwest
39011,22822,71669,6.9,31.3410617,41.49562904,6.407576333,20.75573293,140,130,22,466,0,10,22,2.527870413,2.608601258,Ohio,Midwest
39013,25615,55573,10.1,27.47752403,45.85305363,7.950811202,18.71861114,150,243,-111,3759,0,-93,-111,2.606700534,2.611718911,Ohio,Midwest
39015,17645,64034,8.3,26.08411062,45.90410735,12.23367698,15.77810506,132,147,0,509,0,-15,0,2.466034398,2.658339983,Ohio,Midwest
39017,179572,74841,7.3,26.63700063,32.014666,8.817891882,32.53044149,1167,956,147,12645,24,211,171,2.555490732,2.626108981,Ohio,Midwest
39021,18371,72784,7.2,29.79790584,42.919382,8.175294721,19.10741744,103,104,20,439,0,-1,20,2.659105945,2.669279061,Ohio,Midwest
39023,57526,57264,8.1,33.12386449,37.60286417,10.73741584,18.53585551,381,433,-60,2525,1,-52,-59,2.523416003,2.557160485,Ohio,Midwest
39025,98553,79492,6.9,28.59666714,31.86540337,8.145919878,31.3920096,524,493,48,2108,2,31,50,2.50979433,2.58922034,Ohio,Midwest
39027,16198,65927,8.4,31.24535513,40.30151821,8.3979191,20.05520756,130,126,-10,1293,0,4,-10,2.6195574,2.682478616,Ohio,Midwest
39029,42616,54167,9.4,28.99518135,44.65375322,10.31573775,16.03532768,213,394,-70,3729,1,-181,-69,2.552047133,2.63848283,Ohio,Midwest
39033,16798,55912,9.3,28.88533624,46.11041192,9.50032314,15.50392871,117,135,7,449,0,-18,7,2.583176276,2.622889986,Ohio,Midwest
39035,536505,60808,10.5,28.10967432,27.21711781,8.755747395,35.91746048,3292,3848,-1912,27312,102,-556,-1810,2.579007351,2.637954443,Ohio,Midwest
39037,23910,65643,6.7,28.78556911,45.42400632,9.307249322,16.48317525,146,158,17,623,0,-12,17,2.607721848,2.671047007,Ohio,Midwest
